Datetime,Predicted Water Level Point A,Observed Water Level Point A,time,hs,tp,slope
2020-03-13 09:00:00,0.017,0.26,2020-03-13 09:00:00,0.70076513,4.623708,0.00236
2020-03-13 10:00:00,0.124,0.345,2020-03-13 10:00:00,0.6898077,4.667592,0.00236
2020-03-13 11:00:00,0.216,0.442,2020-03-13 11:00:00,0.68322927,4.683119,0.00236
2020-03-13 12:00:00,0.269,0.522,2020-03-13 12:00:00,0.67529976,4.7082157,0.00236
2020-03-13 13:00:00,0.28,0.571,2020-03-13 13:00:00,0.66651267,4.7398024,0.00236
2020-03-13 14:00:00,0.259,0.537,2020-03-13 14:00:00,0.666005,4.7222757,0.00236
2020-03-13 15:00:00,0.218,0.498,2020-03-13 15:00:00,0.66357166,4.709489,0.00236
2020-03-13 16:00:00,0.169,0.38,2020-03-13 16:00:00,0.6570929,4.732812,0.00236
2020-03-13 17:00:00,0.123,0.361,2020-03-13 17:00:00,0.6523605,4.7451963,0.00236
2020-03-13 18:00:00,0.09,0.332,2020-03-13 18:00:00,0.650386,4.7404404,0.00236
2020-03-13 19:00:00,0.07,0.308,2020-03-13 19:00:00,0.6498868,4.726308,0.00236
2020-03-13 20:00:00,0.065,0.309,2020-03-13 20:00:00,0.651802,4.698965,0.00236
2020-03-13 21:00:00,0.076,0.385,2020-03-13 21:00:00,0.6548661,4.6674347,0.00236
2020-03-13 22:00:00,0.099,0.337,2020-03-13 22:00:00,0.64799094,4.718685,0.00236
2020-03-13 23:00:00,0.114,0.325,2020-03-13 23:00:00,0.64545035,4.7401943,0.00236
2020-03-14 00:00:00,0.1,0.304,2020-03-14 00:00:00,0.64901036,4.712143,0.00236
2020-03-14 01:00:00,0.056,0.264,2020-03-14 01:00:00,0.6606263,4.6270266,0.00236
2020-03-14 02:00:00,-0.007,0.252,2020-03-14 02:00:00,0.67084885,4.564147,0.00236
2020-03-14 03:00:00,-0.078,0.126,2020-03-14 03:00:00,0.6847232,4.4948826,0.00236
2020-03-14 04:00:00,-0.146,0.038,2020-03-14 04:00:00,0.7247626,4.327157,0.00236
2020-03-14 05:00:00,-0.197,-0.016,2020-03-14 05:00:00,0.7756649,4.203329,0.00236
2020-03-14 06:00:00,-0.221,-0.038,2020-03-14 06:00:00,0.80232036,4.207265,0.00236
2020-03-14 07:00:00,-0.216,-0.042,2020-03-14 07:00:00,0.8193936,4.2474833,0.00236
2020-03-14 08:00:00,-0.18,0.017,2020-03-14 08:00:00,0.84450805,4.26062,0.00236
2020-03-14 09:00:00,-0.111,0.047,2020-03-14 09:00:00,0.86631405,4.2827883,0.00236
2020-03-14 10:00:00,-0.011,0.155,2020-03-14 10:00:00,0.8685536,4.3381033,0.00236
2020-03-14 11:00:00,0.099,0.279,2020-03-14 11:00:00,0.85877216,4.4138927,0.00236
2020-03-14 12:00:00,0.195,0.378,2020-03-14 12:00:00,0.84961003,4.466525,0.00236
2020-03-14 13:00:00,0.26,0.422,2020-03-14 13:00:00,0.8432984,4.492633,0.00236
2020-03-14 14:00:00,0.292,0.464,2020-03-14 14:00:00,0.8387202,4.5023756,0.00236
2020-03-14 15:00:00,0.295,0.466,2020-03-14 15:00:00,0.828851,4.5314703,0.00236
2020-03-14 16:00:00,0.274,0.442,2020-03-14 16:00:00,0.8161011,4.5702686,0.00236
2020-03-14 17:00:00,0.239,0.382,2020-03-14 17:00:00,0.80139786,4.621995,0.00236
2020-03-14 18:00:00,0.203,0.338,2020-03-14 18:00:00,0.78707576,4.6755466,0.00236
2020-03-14 19:00:00,0.171,0.323,2020-03-14 19:00:00,0.77480525,4.7239037,0.00236
2020-03-14 20:00:00,0.145,0.262,2020-03-14 20:00:00,0.76451313,4.763874,0.00236
2020-03-14 21:00:00,0.128,0.273,2020-03-14 21:00:00,0.7562065,4.792843,0.00236
2020-03-14 22:00:00,0.123,0.302,2020-03-14 22:00:00,0.7463189,4.834589,0.00236
